run_name	feature	max_err	mae	mse	rmse	r2	err_std
probe-xlm-English-pretrained-fold_0	scaled_token_count	51.527527	11.269171	190.24019	13.79275855652642	-0.04970731548815155	7.9527335
probe-xlm-English-pretrained-fold_0	scaled_avg_word_length	31.289635	8.0747	99.381905	9.969047326703329	-0.00046968077021269927	5.8464622
probe-xlm-English-pretrained-fold_0	scaled_lexical_density	32.805237	7.6302423	91.912674	9.587109780856549	0.0015008395802099672	5.804488
probe-xlm-English-pretrained-fold_0	scaled_avg_max_depth	0.49829027	0.40536964	0.16532902	0.40660671931938247	0.0	0.031693436
probe-xlm-English-pretrained-fold_0	scaled_avg_links_len	45.672398	13.441281	269.74692	16.42397387128369	-0.2253839308167196	9.438161
probe-xlm-English-pretrained-fold_0	scaled_max_links_len	58.022987	11.372471	231.2837	15.208014553683169	-0.0007667243555329328	10.097059
probe-xlm-English-pretrained-fold_0	scaled_verbal_head_per_sent	65.28934	11.354038	232.87012	15.260082476431771	0.01293969061937128	10.195879
probe-xlm-English-pretrained-fold_0	scaled_avg_token_freq	54.66453	13.045432	285.13086	16.88581829154276	-0.015153644858571402	10.72136
probe-xlm-English-pretrained-fold_0	scaled_n_low_freq_words	68.197235	13.537615	308.27847	17.55786071537164	-0.008153933464802199	11.180854
probe-xlm-English-pretrained-fold_1	scaled_token_count	53.719498	11.436057	209.24774	14.465398082984745	0.0105949333470432	8.858009
probe-xlm-English-pretrained-fold_1	scaled_avg_word_length	39.436794	7.5245667	98.747955	9.93720057774148	-0.002726909898374652	6.490674
probe-xlm-English-pretrained-fold_1	scaled_lexical_density	54.135143	7.6079164	98.58203	9.92884843524162	0.00560182419265598	6.3797827
probe-xlm-English-pretrained-fold_1	scaled_avg_max_depth	0.49452063	0.40756133	0.16712591	0.40881036009444965	0.0	0.031931628
probe-xlm-English-pretrained-fold_1	scaled_avg_links_len	50.379486	12.901617	252.36578	15.886024791980097	-0.22477071410344163	9.268984
probe-xlm-English-pretrained-fold_1	scaled_max_links_len	77.03436	12.752381	290.99738	17.058645183257703	-0.01595387474562182	11.33023
probe-xlm-English-pretrained-fold_1	scaled_verbal_head_per_sent	65.35516	12.545702	264.53613	16.264566788343917	0.00539935102846667	10.350918
probe-xlm-English-pretrained-fold_1	scaled_avg_token_freq	49.588142	10.940159	206.32657	14.364072145583076	-0.013947297307706163	9.308034
probe-xlm-English-pretrained-fold_1	scaled_n_low_freq_words	80.2207	14.092895	365.09195	19.107379450434603	0.00448168841389518	12.902802
probe-xlm-English-pretrained-fold_2	scaled_token_count	57.554054	10.249672	166.34877	12.897626531327443	-0.000998215479150355	7.8289857
probe-xlm-English-pretrained-fold_2	scaled_avg_word_length	27.785692	7.3808007	87.4559	9.351786037950685	-0.0011971054548611804	5.7427936
probe-xlm-English-pretrained-fold_2	scaled_lexical_density	43.884674	8.882059	132.09642	11.49332068151263	-0.00153610129658599	7.294207
probe-xlm-English-pretrained-fold_2	scaled_avg_max_depth	0.47905302	0.40510637	0.16539663	0.40668984590718216	0.0	0.035853527
probe-xlm-English-pretrained-fold_2	scaled_avg_links_len	47.725178	13.50164	284.3817	16.863621018843713	-0.2199493435322839	10.103831
probe-xlm-English-pretrained-fold_2	scaled_max_links_len	69.192764	12.406839	280.17746	16.738502314030274	-0.02149184855040054	11.236005
probe-xlm-English-pretrained-fold_2	scaled_verbal_head_per_sent	73.09861	12.644301	260.72998	16.14713536416754	0.01513837701489984	10.04249
probe-xlm-English-pretrained-fold_2	scaled_avg_token_freq	62.65978	11.2247925	211.51318	14.543492826475696	-0.014923059763937152	9.247552
probe-xlm-English-pretrained-fold_2	scaled_n_low_freq_words	55.052658	12.539172	264.03415	16.249127643351255	-0.0011637603173171307	10.334568
probe-xlm-English-pretrained-fold_3	scaled_token_count	70.36931	10.911215	206.81436	14.381041741552162	0.05185073220718428	9.368016
probe-xlm-English-pretrained-fold_3	scaled_avg_word_length	25.616459	6.0987206	61.803364	7.86151154677323	-0.005407648497515405	4.960743
probe-xlm-English-pretrained-fold_3	scaled_lexical_density	36.900833	7.356199	88.2403	9.393630982721792	-0.0019029598607365195	5.8418007
probe-xlm-English-pretrained-fold_3	scaled_avg_max_depth	0.49697262	0.4041129	0.16462226	0.40573669062613366	0.0	0.03626366
probe-xlm-English-pretrained-fold_3	scaled_avg_links_len	44.981705	13.53894	270.882	16.45849289957591	-0.22441567456902045	9.358369
probe-xlm-English-pretrained-fold_3	scaled_max_links_len	54.630157	11.003879	202.61754	14.234378751886169	0.011949267306202715	9.029519
probe-xlm-English-pretrained-fold_3	scaled_verbal_head_per_sent	61.916252	13.170564	259.32632	16.10361215575222	-0.002598078326506492	9.266205
probe-xlm-English-pretrained-fold_3	scaled_avg_token_freq	38.715073	9.9914	162.66733	12.754110234777626	-0.009629150823561528	7.927123
probe-xlm-English-pretrained-fold_3	scaled_n_low_freq_words	79.49291	13.159771	295.37167	17.186380467800205	0.01861122399171744	11.054054
probe-xlm-English-pretrained-fold_4	scaled_token_count	49.098648	10.288889	174.7053	13.217613514051466	-0.034511073392864855	8.297234
probe-xlm-English-pretrained-fold_4	scaled_avg_word_length	71.29771	8.107098	126.51295	11.247797432498485	-0.0015391729586469172	7.7966595
probe-xlm-English-pretrained-fold_4	scaled_lexical_density	35.11149	7.430437	88.28928	9.396237744567845	-0.0012540979783672856	5.7513375
probe-xlm-English-pretrained-fold_4	scaled_avg_max_depth	0.47972882	0.40578353	0.16564167	0.40699098940723394	0.0	0.03132676
probe-xlm-English-pretrained-fold_4	scaled_avg_links_len	57.697086	13.504148	277.96832	16.672382035987127	-0.21996520497213368	9.777848
probe-xlm-English-pretrained-fold_4	scaled_max_links_len	63.199997	11.162148	227.49324	15.082879047331955	-0.014589303454650926	10.143948
probe-xlm-English-pretrained-fold_4	scaled_verbal_head_per_sent	65.64191	11.088182	216.32898	14.708126308003596	0.006145450632725091	9.663395
probe-xlm-English-pretrained-fold_4	scaled_avg_token_freq	62.437515	11.934216	239.49072	15.475487800268203	-0.0150650263294696	9.852168
probe-xlm-English-pretrained-fold_4	scaled_n_low_freq_words	79.59816	11.960183	251.1543	15.847848335815181	0.003976508947993174	10.397515
probe-xlm-Korean-pretrained-fold_0	scaled_token_count	46.997833	12.612418	250.3211	15.82153930428488	-0.02713269704074661	9.5523815
probe-xlm-Korean-pretrained-fold_0	scaled_avg_word_length	67.8954	11.037666	200.74406	14.16841784854804	-0.0015507116518260755	8.883354
probe-xlm-Korean-pretrained-fold_0	scaled_lexical_density	58.137985	8.11433	113.26745	10.642718093856145	0.00754302227074255	6.886588
probe-xlm-Korean-pretrained-fold_0	scaled_avg_max_depth	0.48872274	0.4081813	0.16740738	0.40915446784111276	0.0	0.02820252
probe-xlm-Korean-pretrained-fold_0	scaled_avg_links_len	47.19719	10.718127	172.00049	13.114895664138926	-0.19707476957463888	7.5579247
